match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,p1_ace,p2_ace,P1Winner,P2Winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,p1_break_pt_won,p2_break_pt_won,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,p1_distance_run,p2_distance_run,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2023-wimbledon-2306,3:08:21,3,6,6,1,13,0,221,2,2,0,,5,3,97,61,114,107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,1,0,0,17.781,18.478,0,B,CTL,ND
2023-wimbledon-2306,3:08:59,3,6,6,1,13,0,222,2,2,0,,5,4,95,62,114,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,0,0,0,1,,,,,,,2,0,0,12.752,12.471,0,B,NCTL,ND
2023-wimbledon-2306,3:09:41,3,6,6,1,13,0,223,2,1,0,,5,5,95,65,114,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,2,0,B,67.739,72.619,0,BW,NCTL,ND
2023-wimbledon-2306,3:10:49,3,6,6,1,13,0,224,1,1,0,,6,5,97,64,115,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,2,,,,,,,1,0,0,15.041,19.453,0,B,NCTL,ND
2023-wimbledon-2306,3:11:38,3,6,6,1,13,0,225,2,2,0,,6,6,97,67,115,110,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21010,0,0,0,2,,,,,,,1,0,F,38.009,31.377,0,BW,NCTL,ND
2023-wimbledon-2306,3:13:03,3,6,6,1,13,0,226,2,2,0,,6,7,96,69,115,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,1,,,,,,,1,0,0,50.113,46.565,0,BC,CTL,ND
2023-wimbledon-2306,3:13:50,3,6,6,1,13,0,227,1,1,0,,7,7,97,67,116,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,1,0,0,69.791,93.77,0,B,CTL,D
2023-wimbledon-2306,3:14:50,3,6,6,1,13,0,228,1,1,0,,8,7,100,67,117,111,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12010,0,0,0,2,,,,,,,1,0,B,55.123,46.429,0,B,NCTL,ND
2023-wimbledon-2306,3:15:55,3,6,6,1,13,0,229,2,2,0,,8,8,100,70,117,112,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22010,0,0,0,2,,,,,,,1,0,B,48.517,48.224,0,BW,NCTL,ND
2023-wimbledon-2306,3:16:54,3,6,6,1,13,0,230,1,2,0,,9,8,101,68,118,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,2,0,0,91.626,91.33,0,BC,NCTL,ND
2023-wimbledon-2306,3:18:27,3,6,6,1,13,0,231,2,1,0,,9,9,101,71,118,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,1,0,B,18.594,17.462,0,B,CTL,ND
2023-wimbledon-2306,3:19:47,3,6,6,1,13,0,232,1,1,0,,10,9,102,69,119,113,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,1,0,0,55.317,61.492,0,BW,NCTL,D
2023-wimbledon-2306,3:20:46,3,6,6,1,13,0,233,2,2,0,,10,10,101,71,119,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,38.099,32.089,0,B,NCTL,ND
2023-wimbledon-2306,3:21:36,3,6,6,1,13,0,234,1,2,0,,11,10,103,70,120,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,22430,0,0,0,1,,,,,,,2,0,0,47.929,47.412,0,B,NCTL,ND
2023-wimbledon-2306,3:22:44,3,6,6,1,13,0,235,2,1,0,,11,11,103,73,120,115,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,1,0,B,39.328,31.694,0,BW,NCTL,ND
2023-wimbledon-2306,3:23:27,3,6,6,1,13,0,236,2,1,0,,11,12,103,76,120,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,2,,,,,,,2,0,B,24.62,21.078,0,BC,NCTL,ND
2023-wimbledon-2306,3:25:03,3,6,6,1,13,0,237,1,2,0,,12,12,104,74,121,116,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,21420,0,0,0,2,,,,,,,1,0,0,15.024,12.527,0,W,CTL,ND
2023-wimbledon-2306,3:26:13,3,6,6,1,13,0,238,1,2,0,,13,12,107,74,122,116,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,0,0,0,1,,,,,,,2,0,F,64.19,72.533,0,BC,NCTL,ND
2023-wimbledon-2306,3:27:22,3,6,6,1,13,0,239,2,1,0,,13,13,107,77,122,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,0,0,0,1,,,,,,,1,0,B,10.986,9.498,0,BW,NCTL,ND
2023-wimbledon-2306,3:27:53,3,6,6,1,13,0,240,1,1,0,,14,13,108,75,123,117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,2,,,,,,,1,0,0,71.478,65.876,0,B,NCTL,D
2023-wimbledon-2306,3:29:00,3,6,6,1,13,0,241,2,2,0,,14,14,106,76,123,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,0,0,0,2,,,,,,,1,0,0,53.768,48.454,0,C,NCTL,ND
2023-wimbledon-2306,3:30:02,3,6,6,1,13,0,242,2,2,0,,14,15,105,78,123,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,1,0,0,9.019,7.372,0,W,CTL,ND
2023-wimbledon-2306,3:30:41,3,6,6,1,13,0,243,1,1,0,,15,15,106,76,124,119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,1,0,0,12.048,11.585,0,BC,NCTL,ND
2023-wimbledon-2306,3:31:49,3,6,6,1,13,0,244,2,1,0,,15,16,104,77,124,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,0,0,0,2,,,,,,,1,0,0,22.397,28.747,0,BW,CTL,D
2023-wimbledon-2306,3:32:58,3,6,6,1,13,0,245,1,2,0,,16,16,105,75,125,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,1,0,0,34.195,37.047,0,BC,NCTL,ND
2023-wimbledon-2306,3:33:51,3,6,6,1,13,0,246,2,2,0,,16,17,105,78,125,121,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21010,0,0,0,1,,,,,,,2,0,F,91.788,103.125,0,BC,NCTL,ND
2023-wimbledon-2306,3:35:27,3,6,6,1,13,0,247,1,1,0,,17,17,106,76,126,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,1,0,0,80.746,79.064,0,B,NCTL,ND
2023-wimbledon-2306,3:36:35,3,6,6,1,13,0,248,2,1,0,,17,18,104,77,126,122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,1,0,0,6.573,8.847,0,BC,CTL,ND
2023-wimbledon-2306,3:37:41,3,6,6,1,13,0,249,1,2,0,,18,18,105,75,127,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,1,0,0,9.352,8.254,0,BW,NCTL,ND
2023-wimbledon-2306,3:38:40,3,6,6,1,13,0,250,1,2,0,,19,18,106,73,128,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,1,,,,,,,1,0,0,47.29,43.489,0,BC,NCTL,ND
2023-wimbledon-2306,3:39:36,3,7,6,1,13,1,251,1,1,0,,0,0,109,71,129,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21024,0,0,0,2,,,,,,,2,0,0,96.279,82.384,0,B,NCTL,ND
2023-wimbledon-2307,0:00:00,1,0,0,1,1,0,1,1,1,0,,15,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,4.776,5.966,0,B,NCTL,D
2023-wimbledon-2307,0:00:23,1,0,0,1,1,0,2,1,1,0,,30,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,1.977,3.791,0,B,NCTL,
2023-wimbledon-2307,0:00:39,1,0,0,1,1,0,3,2,1,0,,30,15,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,1,,,,,,,2,0,0,28.519,34.716,0,BC,NCTL,ND
2023-wimbledon-2307,0:01:39,1,0,0,1,1,0,4,1,1,0,,40,15,6,3,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12010,0,0,0,1,,,,,,,2,0,B,21.643,41.949,0,BC,NCTL,ND
2023-wimbledon-2307,0:02:20,1,0,0,1,1,0,5,2,1,0,,40,30,4,4,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,0,0,0,1,,,,,,,1,0,0,11.367,14.96,0,BC,NCTL,ND
2023-wimbledon-2307,0:02:43,1,1,0,1,1,1,6,1,1,0,,0,0,7,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022,0,0,0,2,,,,,,,1,0,0,11.381,21.73,0,B,NCTL,ND
2023-wimbledon-2307,0:03:43,1,1,0,1,2,0,7,2,2,0,,0,15,5,3,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,2,0,0,22.476,20.946,0,W,CTL,D
2023-wimbledon-2307,0:04:33,1,1,0,1,2,0,8,1,2,0,,15,15,6,1,5,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,2.537,1.831,0,BC,CTL,
2023-wimbledon-2307,0:05:07,1,1,0,1,2,0,9,1,2,0,,30,15,9,1,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,0,0,0,2,,,,,,,2,0,B,14.887,19.801,0,W,CTL,ND
2023-wimbledon-2307,0:05:50,1,1,0,1,2,0,10,1,2,0,,40,15,10,1,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,1,0,0,9.136,6.448,0,C,CTL,ND
2023-wimbledon-2307,0:06:13,1,2,0,1,2,1,11,1,2,0,,0,0,16,1,8,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,22031,0,1,0,1,,,,,,,1,0,0,26.745,32.622,0,W,CTL,ND
2023-wimbledon-2307,0:06:54,1,2,0,1,3,0,12,1,1,0,,15,0,19,1,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,0,0,0,1,,,,,,,2,0,B,15.686,24.747,0,BC,NCTL,ND
2023-wimbledon-2307,0:07:33,1,2,0,1,3,0,13,1,1,0,,30,0,20,1,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,1,0,0,8.59,8.923,0,BW,NCTL,ND
2023-wimbledon-2307,0:07:53,1,2,0,1,3,0,14,1,1,0,,40,0,22,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,2,0,0,5.941,6.766,0,C,NCTL,ND
2023-wimbledon-2307,0:08:23,1,3,0,1,3,1,15,1,1,0,,0,0,26,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,0,0,0,2,,,,,,,1,0,0,3.845,4.863,0,BC,NCTL,ND
2023-wimbledon-2307,0:10:06,1,3,0,1,4,0,16,2,2,0,,0,15,25,3,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,3.493,2.302,0,C,NCTL,ND
2023-wimbledon-2307,0:10:30,1,3,0,1,4,0,17,2,2,0,,0,30,25,7,12,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,0,0,0,2,,,,,,,1,0,0,1.141,0.989,0,W,CTL,
2023-wimbledon-2307,0:10:55,1,3,0,1,4,0,18,2,2,0,,0,40,25,10,12,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410,0,0,0,2,,,,,,,1,0,B,25.425,21.579,0,BW,NCTL,ND
2023-wimbledon-2307,0:11:32,1,3,1,1,4,2,19,2,2,0,,0,0,24,14,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,0,0,0,1,,,,,,,1,0,0,5.35,4.118,0,C,NCTL,ND
2023-wimbledon-2307,0:12:03,1,3,1,1,5,0,20,1,1,0,,15,0,26,13,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,2,0,0,36.927,46.127,0,BW,CTL,ND
2023-wimbledon-2307,0:12:57,1,3,1,1,5,0,21,1,1,0,,30,0,28,12,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,4.457,7.27,0,BW,NCTL,ND
2023-wimbledon-2307,0:13:20,1,3,1,1,5,0,22,1,1,0,,40,0,32,12,15,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,0,0,0,1,,,,,,,1,0,0,0.583,1.229,0,C,NCTL,
2023-wimbledon-2307,0:13:52,1,4,1,1,5,1,23,1,1,0,,0,0,37,12,16,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11012,0,0,0,2,,,,,,,2,0,F,5.986,6.891,0,BW,NCTL,ND
2023-wimbledon-2307,0:16:10,1,4,1,1,6,0,24,2,2,0,,0,15,36,14,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,5.904,7.007,0,BW,NCTL,D
2023-wimbledon-2307,0:16:31,1,4,1,1,6,0,25,1,2,0,,15,15,39,14,17,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,0,0,0,2,,,,,,,1,0,B,12.474,11.432,0,BW,NCTL,ND
2023-wimbledon-2307,0:16:58,1,4,1,1,6,0,26,1,2,0,,30,15,40,12,18,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,2,,,,,,,1,0,0,28.439,30.1,0,C,NCTL,D
2023-wimbledon-2307,0:17:37,1,4,1,1,6,0,27,1,2,0,,40,15,41,10,19,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,2,,,,,,,2,0,0,7.058,6.456,0,BW,NCTL,ND
2023-wimbledon-2307,0:18:09,1,5,1,1,6,1,28,1,2,0,,0,0,48,8,20,8,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,11011,0,1,0,1,,,,,,,1,0,F,16.68,14.855,0,W,NCTL,ND
2023-wimbledon-2307,0:18:45,1,5,1,1,7,0,29,1,1,0,,15,0,51,8,21,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12410,0,0,0,1,,,,,,,2,0,B,13.621,17.484,0,C,NCTL,ND
2023-wimbledon-2307,0:19:25,1,5,1,1,7,0,30,1,1,0,,30,0,53,7,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,3.821,6.397,0,BW,NCTL,D
2023-wimbledon-2307,0:19:44,1,5,1,1,7,0,31,1,1,0,,40,0,55,6,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,1.465,3.292,0,BW,NCTL,
2023-wimbledon-2307,0:20:02,1,5,1,1,7,0,32,2,1,0,,40,15,53,7,23,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,0,0,0,1,,,,,,,1,0,0,6.723,11.085,0,W,NCTL,ND
2023-wimbledon-2307,0:20:20,1,6,1,1,7,1,33,1,1,0,,0,0,59,2,24,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21023,0,0,0,2,,,,,,,2,0,0,2.901,3.89,0,B,NCTL,D
2023-wimbledon-2307,0:22:32,2,0,0,1,1,0,34,2,2,0,,0,15,59,5,24,10,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410,0,0,0,2,,,,,,,1,0,F,15.987,16.582,0,C,NCTL,ND
2023-wimbledon-2307,0:22:59,2,0,0,1,1,0,35,2,2,0,,0,30,58,7,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,2.278,1.45,0,W,CTL,D
2023-wimbledon-2307,0:23:20,2,0,0,1,1,0,36,2,2,0,,0,40,56,8,24,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,2,,,,,,,1,0,0,31.098,32.423,0,BW,CTL,ND
2023-wimbledon-2307,0:24:00,2,0,1,1,1,2,37,2,2,0,,0,0,56,13,24,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21012,0,0,0,1,,,,,,,1,0,F,21.059,20.498,0,W,NCTL,D
2023-wimbledon-2307,0:24:51,2,0,1,1,2,0,38,1,1,0,,15,0,57,11,25,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,1,,,,,,,2,0,0,11.554,12.317,0,BC,NCTL,ND
2023-wimbledon-2307,0:25:23,2,0,1,1,2,0,39,1,1,0,,30,0,59,10,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,1,0,0,4.444,6.028,0,C,NCTL,D
2023-wimbledon-2307,0:25:47,2,0,1,1,2,0,40,1,1,0,,40,0,60,8,27,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,1,,,,,,,1,0,0,11.45,11.771,0,BC,NCTL,ND
2023-wimbledon-2307,0:26:09,2,1,1,1,2,1,41,1,1,0,,0,0,64,7,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,0,0,0,2,,,,,,,1,0,0,1.372,2.224,0,C,NCTL,
2023-wimbledon-2307,0:26:41,2,1,1,1,3,0,42,1,2,0,,15,0,65,5,29,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,2,,,,,,,1,0,0,14.432,11.724,0,BC,NCTL,ND
2023-wimbledon-2307,0:27:09,2,1,1,1,3,0,43,1,2,0,,30,0,66,1,30,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,1.616,2.092,0,,,
2023-wimbledon-2307,0:27:44,2,1,1,1,3,0,44,2,2,0,,30,15,65,3,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,6.353,5.956,0,C,NCTL,
2023-wimbledon-2307,0:28:06,2,1,1,1,3,0,45,1,2,0,,40,15,66,1,31,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,2,0,0,21.389,16.999,0,BC,NCTL,ND
2023-wimbledon-2307,0:28:54,2,1,1,1,3,0,46,2,2,0,,40,30,65,3,31,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,0,1,0,2,,,,,,,1,0,0,5.197,5.888,0,C,NCTL,D
2023-wimbledon-2307,0:29:18,2,1,1,1,3,0,47,2,2,0,,40,40,64,5,31,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12030,0,1,0,2,,,,,,,1,0,0,5.082,5.402,0,C,CTL,ND
2023-wimbledon-2307,0:29:41,2,1,1,1,3,0,48,2,2,0,,40,AD,63,7,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,2,0,0,2.698,2.129,0,C,NCTL,
2023-wimbledon-2307,0:30:14,2,1,2,1,3,2,49,2,2,0,,0,0,63,12,31,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22012,0,0,0,1,,,,,,,1,0,B,16.74,13.442,0,W,CTL,ND
2023-wimbledon-2307,0:32:02,2,1,2,1,4,0,50,1,1,0,,15,0,67,12,32,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,0,0,0,1,,,,,,,1,0,0,0.872,1.221,0,C,NCTL,
2023-wimbledon-2307,0:32:21,2,1,2,1,4,0,51,2,1,0,,15,15,63,13,32,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,0.772,1.073,0,,,ND
2023-wimbledon-2307,0:32:47,2,1,2,1,4,0,52,2,1,0,,15,30,59,14,32,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,0.975,2.126,0,BC,CTL,
2023-wimbledon-2307,0:33:13,2,1,2,1,4,0,53,1,1,0,,30,30,61,13,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,0,0,0,1,,,,,,,1,0,0,4.67,5.15,0,W,CTL,D
2023-wimbledon-2307,0:33:34,2,1,2,1,4,0,54,1,1,0,,40,30,63,12,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,1,,,,,,,2,0,0,9.822,11.176,0,BC,CTL,D
2023-wimbledon-2307,0:34:05,2,2,2,1,4,1,55,1,1,0,,0,0,67,11,35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,0,0,0,2,,,,,,,1,0,0,4.406,5.475,0,BW,NCTL,ND
2023-wimbledon-2307,0:34:37,2,2,2,1,5,0,56,2,2,0,,0,15,67,14,35,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,0,0,0,2,,,,,,,2,0,F,46.593,45.607,0,B,NCTL,ND
2023-wimbledon-2307,0:35:37,2,2,2,1,5,0,57,2,2,0,,0,30,66,16,35,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,3.683,3.288,0,W,CTL,ND
2023-wimbledon-2307,0:36:00,2,2,2,1,5,0,58,1,2,0,,15,30,68,15,36,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,0,0,0,2,,,,,,,2,0,0,14.573,13.01,0,W,NCTL,ND
2023-wimbledon-2307,0:36:38,2,2,2,1,5,0,59,1,2,0,,30,30,71,15,37,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,0,0,0,2,,,,,,,2,0,B,3.489,3.455,0,BC,NCTL,D
2023-wimbledon-2307,0:37:12,2,2,2,1,5,0,60,1,2,0,,40,30,72,13,38,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,0,0,0,2,,,,,,,1,0,0,26.566,34.623,0,BC,NCTL,ND
2023-wimbledon-2307,0:37:51,2,2,2,1,5,0,61,2,2,0,,40,40,71,15,38,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,0,1,0,2,,,,,,,1,0,0,5.423,5.358,0,W,CTL,D
2023-wimbledon-2307,0:38:19,2,2,2,1,5,0,62,1,2,0,,AD,40,72,13,39,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,0,0,0,2,,,,,,,1,0,0,9.593,5.891,0,BW,NCTL,D
2023-wimbledon-2307,0:38:47,2,2,2,1,5,0,63,2,2,0,,40,40,72,16,39,24,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,,,,,,21010,0,1,0,2,,,,,,,1,0,F,8.579,13.981,0,C,NCTL,ND
2023-wimbledon-2307,0:39:14,2,2,2,1,5,0,64,1,2,0,,AD,40,73,12,40,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,4.367,4.119,0,BC,CTL,D
2023-wimbledon-2307,0:39:45,2,2,2,1,5,0,65,2,2,0,,40,40,72,14,40,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,11030,0,1,0,2,,,,,,,1,0,0,4.515,3.226,0,W,CTL,ND
2023-wimbledon-2307,0:40:23,2,2,2,1,5,0,66,2,2,0,,40,AD,71,16,40,26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,0,0,0,2,,,,,,,1,0,0,17.755,21.157,0,BC,CTL,D
2023-wimbledon-2307,0:40:51,2,2,3,1,5,2,67,2,2,0,,0,0,71,21,40,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21012,0,0,0,1,,,,,,,1,0,F,10.657,8.55,0,BC,NCTL,D
2023-wimbledon-2307,0:42:29,2,2,3,1,6,0,68,2,1,0,,0,15,69,22,40,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,0,0,0,1,,,,,,,1,0,0,7.618,10.569,0,BC,NCTL,ND
